id	name	category
NCBIGene:64582	GPR135	biolink:Gene
NCBIGene:4803	NGF	biolink:Gene
NCBIGene:1135	CHRNA2	biolink:Gene
NCBIGene:257194	NEGR1	biolink:Gene
NCBIGene:2566	GABRG2	biolink:Gene
NCBIGene:767	CA8	biolink:Gene
NCBIGene:29959	NRBP1	biolink:Gene
NCBIGene:1314	COPA	biolink:Gene
NCBIGene:10082	GPC6	biolink:Gene
NCBIGene:93	ACVR2B	biolink:Gene
NCBIGene:2771	GNAI2	biolink:Gene
NCBIGene:5956	OPN1LW	biolink:Gene
NCBIGene:9936	CD302	biolink:Gene
NCBIGene:9133	CCNB2	biolink:Gene
NCBIGene:3795	KHK	biolink:Gene
NCBIGene:4684	NCAM1	biolink:Gene
NCBIGene:65217	PCDH15	biolink:Gene
NCBIGene:11117	EMILIN1	biolink:Gene
NCBIGene:9048	ARTN	biolink:Gene
NCBIGene:8558	CDK10	biolink:Gene
NCBIGene:640	BLK	biolink:Gene
NCBIGene:4126	MANBA	biolink:Gene
NCBIGene:3790	KCNS3	biolink:Gene
NCBIGene:643	CXCR5	biolink:Gene
NCBIGene:2135	EXTL2	biolink:Gene
NCBIGene:824	CAPN2	biolink:Gene
NCBIGene:2555	GABRA2	biolink:Gene
NCBIGene:2562	GABRB3	biolink:Gene
NCBIGene:10936	GPR75	biolink:Gene
NCBIGene:83464	APH1B	biolink:Gene
NCBIGene:27039	PKD2L2	biolink:Gene
NCBIGene:29941	PKN3	biolink:Gene
NCBIGene:117155	CATSPER2	biolink:Gene
NCBIGene:2558	GABRA5	biolink:Gene
NCBIGene:7482	WNT2B	biolink:Gene
NCBIGene:1588	CYP19A1	biolink:Gene
NCBIGene:196463	PLBD2	biolink:Gene
NCBIGene:26291	FGF21	biolink:Gene
NCBIGene:835	CASP2	biolink:Gene
NCBIGene:11188	NISCH	biolink:Gene
NCBIGene:81577	GFOD2	biolink:Gene
NCBIGene:8722	CTSF	biolink:Gene
NCBIGene:83729	INHBE	biolink:Gene
NCBIGene:8396	PIP4K2B	biolink:Gene
NCBIGene:11173	ADAMTS7	biolink:Gene
NCBIGene:6331	SCN5A	biolink:Gene
NCBIGene:4584	MUC3A	biolink:Gene
NCBIGene:56155	TEX14	biolink:Gene
NCBIGene:5287	PIK3C2B	biolink:Gene
NCBIGene:6517	SLC2A4	biolink:Gene
NCBIGene:3291	HSD11B2	biolink:Gene
NCBIGene:181	AGRP	biolink:Gene
NCBIGene:3752	KCND3	biolink:Gene
NCBIGene:284656	EPHA10	biolink:Gene
NCBIGene:64101	LRRC4	biolink:Gene
NCBIGene:54414	SIAE	biolink:Gene
NCBIGene:79631	EFL1	biolink:Gene
NCBIGene:779	CACNA1S	biolink:Gene
NCBIGene:10326	SIRPB1	biolink:Gene
NCBIGene:22933	SIRT2	biolink:Gene
NCBIGene:53944	CSNK1G1	biolink:Gene
NCBIGene:131149	OTOL1	biolink:Gene
NCBIGene:57626	KLHL1	biolink:Gene
NCBIGene:8773	SNAP23	biolink:Gene
NCBIGene:1394	CRHR1	biolink:Gene
NCBIGene:28231	SLCO4A1	biolink:Gene
NCBIGene:492311	IGIP	biolink:Gene
NCBIGene:100526830	SLX1A-SULT1A3	biolink:Gene
NCBIGene:5201	PFDN1	biolink:Gene
NCBIGene:11113	CIT	biolink:Gene
NCBIGene:10669	CGREF1	biolink:Gene
NCBIGene:2894	GRID1	biolink:Gene
NCBIGene:3122	HLA-DRA	biolink:Gene
NCBIGene:6323	SCN1A	biolink:Gene
NCBIGene:125206	SLC5A10	biolink:Gene
NCBIGene:27290	SPINK4	biolink:Gene
NCBIGene:3000	GUCY2D	biolink:Gene
NCBIGene:56479	KCNQ5	biolink:Gene
NCBIGene:55236	UBA6	biolink:Gene
NCBIGene:386653	IL31	biolink:Gene
NCBIGene:8854	ALDH1A2	biolink:Gene
NCBIGene:5586	PKN2	biolink:Gene
NCBIGene:2045	EPHA7	biolink:Gene
NCBIGene:8883	NAE1	biolink:Gene
NCBIGene:6611	SMS	biolink:Gene
NCBIGene:7026	NR2F2	biolink:Gene
NCBIGene:1946	EFNA5	biolink:Gene
NCBIGene:268	AMH	biolink:Gene
NCBIGene:100526664	LY75-CD302	biolink:Gene
NCBIGene:10021	HCN4	biolink:Gene
NCBIGene:64127	NOD2	biolink:Gene
NCBIGene:43	ACHE	biolink:Gene
NCBIGene:7804	LRP8	biolink:Gene
NCBIGene:2165	F13B	biolink:Gene
NCBIGene:1907	EDN2	biolink:Gene
NCBIGene:10645	CAMKK2	biolink:Gene
NCBIGene:56923	NMUR2	biolink:Gene
NCBIGene:670	BPHL	biolink:Gene
NCBIGene:1020	CDK5	biolink:Gene
NCBIGene:4306	NR3C2	biolink:Gene
NCBIGene:84866	TMEM25	biolink:Gene
NCBIGene:5754	PTK7	biolink:Gene
NCBIGene:6484	ST3GAL4	biolink:Gene
NCBIGene:2323	FLT3LG	biolink:Gene
NCBIGene:5144	PDE4D	biolink:Gene
NCBIGene:3354	HTR1E	biolink:Gene
NCBIGene:2044	EPHA5	biolink:Gene
NCBIGene:79258	MMEL1	biolink:Gene
NCBIGene:10164	CHST4	biolink:Gene
NCBIGene:57045	TWSG1	biolink:Gene
NCBIGene:776	CACNA1D	biolink:Gene
NCBIGene:5594	MAPK1	biolink:Gene
NCBIGene:59341	TRPV4	biolink:Gene
NCBIGene:5579	PRKCB	biolink:Gene
NCBIGene:1012	CDH13	biolink:Gene
NCBIGene:9369	NRXN3	biolink:Gene
NCBIGene:79887	PLBD1	biolink:Gene
NCBIGene:7349	UCN	biolink:Gene
NCBIGene:23759	PPIL2	biolink:Gene
NCBIGene:10368	CACNG3	biolink:Gene
NCBIGene:284467	TAFA3	biolink:Gene
NCBIGene:7478	WNT8A	biolink:Gene
NCBIGene:1455	CSNK1G2	biolink:Gene
NCBIGene:93589	CACNA2D4	biolink:Gene
NCBIGene:140885	SIRPA	biolink:Gene
NCBIGene:7143	TNR	biolink:Gene
NCBIGene:8361	H4C6	biolink:Gene
NCBIGene:9378	NRXN1	biolink:Gene
NCBIGene:7837	PXDN	biolink:Gene
NCBIGene:26280	IL1RAPL2	biolink:Gene
NCBIGene:5916	RARG	biolink:Gene
NCBIGene:3075	CFH	biolink:Gene
NCBIGene:5053	PAH	biolink:Gene
NCBIGene:6248	RSC1A1	biolink:Gene
NCBIGene:256691	MAMDC2	biolink:Gene
NCBIGene:2241	FER	biolink:Gene
NCBIGene:998	CDC42	biolink:Gene
NCBIGene:4486	MST1R	biolink:Gene
NCBIGene:2488	FSHB	biolink:Gene
NCBIGene:7495	XBP1P1	biolink:Gene
NCBIGene:6725	SRMS	biolink:Gene
NCBIGene:55958	KLHL9	biolink:Gene
NCBIGene:688	KLF5	biolink:Gene
NCBIGene:145864	HAPLN3	biolink:Gene
NCBIGene:51582	AZIN1	biolink:Gene
NCBIGene:55244	SLC47A1	biolink:Gene
NCBIGene:79012	CAMKV	biolink:Gene
NCBIGene:59084	ENPP5	biolink:Gene
NCBIGene:56934	CA10	biolink:Gene
NCBIGene:137872	ADHFE1	biolink:Gene
NCBIGene:8877	SPHK1	biolink:Gene
NCBIGene:9986	RCE1	biolink:Gene
NCBIGene:57468	SLC12A5	biolink:Gene
NCBIGene:3359	HTR3A	biolink:Gene
NCBIGene:2904	GRIN2B	biolink:Gene
NCBIGene:961	CD47	biolink:Gene
NCBIGene:51374	ATRAID	biolink:Gene
NCBIGene:4137	MAPT	biolink:Gene
NCBIGene:5122	PCSK1	biolink:Gene
NCBIGene:23418	CRB1	biolink:Gene
NCBIGene:83694	RPS6KL1	biolink:Gene
NCBIGene:2890	GRIA1	biolink:Gene
NCBIGene:9154	SLC28A1	biolink:Gene
NCBIGene:40	ASIC2	biolink:Gene
NCBIGene:55328	RNLS	biolink:Gene
NCBIGene:107	ADCY1	biolink:Gene
NCBIGene:3118	HLA-DQA2	biolink:Gene
NCBIGene:7077	TIMP2	biolink:Gene
NCBIGene:8814	CDKL1	biolink:Gene
NCBIGene:3985	LIMK2	biolink:Gene
NCBIGene:3680	ITGA9	biolink:Gene
NCBIGene:5581	PRKCE	biolink:Gene
NCBIGene:94233	OPN4	biolink:Gene
NCBIGene:2676	GFRA3	biolink:Gene
NCBIGene:9990	SLC12A6	biolink:Gene
NCBIGene:3933	LCN1	biolink:Gene
NCBIGene:2898	GRIK2	biolink:Gene
NCBIGene:11183	MAP4K5	biolink:Gene
NCBIGene:4236	MFAP1	biolink:Gene
NCBIGene:146760	RTN4RL1	biolink:Gene
NCBIGene:84930	MASTL	biolink:Gene
NCBIGene:725	C4BPB	biolink:Gene
NCBIGene:4025	LPO	biolink:Gene
NCBIGene:914	CD2	biolink:Gene
NCBIGene:5025	P2RX4	biolink:Gene
NCBIGene:50863	NTM	biolink:Gene
NCBIGene:8019	BRD3	biolink:Gene
NCBIGene:8824	CES2	biolink:Gene
NCBIGene:284361	EMC10	biolink:Gene
NCBIGene:51305	KCNK9	biolink:Gene
NCBIGene:3029	HAGH	biolink:Gene
NCBIGene:124872	B4GALNT2	biolink:Gene
NCBIGene:727	C5	biolink:Gene
NCBIGene:344	APOC2	biolink:Gene
NCBIGene:766	CA7	biolink:Gene
NCBIGene:7484	WNT9B	biolink:Gene
NCBIGene:56920	SEMA3G	biolink:Gene
NCBIGene:5295	PIK3R1	biolink:Gene
NCBIGene:57142	RTN4	biolink:Gene
NCBIGene:10544	PROCR	biolink:Gene
NCBIGene:225689	MAPK15	biolink:Gene
NCBIGene:8884	SLC5A6	biolink:Gene
NCBIGene:3767	KCNJ11	biolink:Gene
NCBIGene:5274	SERPINI1	biolink:Gene
NCBIGene:100533990	APOC4-APOC2	biolink:Gene
NCBIGene:55561	CDC42BPG	biolink:Gene
NCBIGene:2652	OPN1MW	biolink:Gene
NCBIGene:11318	GPR182	biolink:Gene
NCBIGene:9033	PKD2L1	biolink:Gene
NCBIGene:114818	KLHL29	biolink:Gene
NCBIGene:2798	GNRHR	biolink:Gene
NCBIGene:6538	SLC6A11	biolink:Gene
NCBIGene:3778	KCNMA1	biolink:Gene
NCBIGene:113612	CYP2U1	biolink:Gene
NCBIGene:94030	LRRC4B	biolink:Gene
NCBIGene:2330	FMO5	biolink:Gene
NCBIGene:56253	CRTAM	biolink:Gene
NCBIGene:4012	LNPEP	biolink:Gene
NCBIGene:9293	GPR52	biolink:Gene
NCBIGene:7162	TPBG	biolink:Gene
NCBIGene:8718	TNFRSF25	biolink:Gene
NCBIGene:57829	ZP4	biolink:Gene
NCBIGene:3911	LAMA5	biolink:Gene
NCBIGene:143282	FGFBP3	biolink:Gene
NCBIGene:6423	SFRP2	biolink:Gene
NCBIGene:118427	OLFM3	biolink:Gene
NCBIGene:1951	CELSR3	biolink:Gene
NCBIGene:5468	PPARG	biolink:Gene
NCBIGene:6096	RORB	biolink:Gene
NCBIGene:6768	ST14	biolink:Gene
NCBIGene:3784	KCNQ1	biolink:Gene
NCBIGene:8431	NR0B2	biolink:Gene
NCBIGene:5724	PTAFR	biolink:Gene
NCBIGene:3777	KCNK3	biolink:Gene
NCBIGene:7786	MAP3K12	biolink:Gene
NCBIGene:4920	ROR2	biolink:Gene
NCBIGene:3748	KCNC3	biolink:Gene
NCBIGene:63923	TNN	biolink:Gene
NCBIGene:5691	PSMB3	biolink:Gene
NCBIGene:1636	ACE	biolink:Gene
NCBIGene:41	ASIC1	biolink:Gene
NCBIGene:11200	CHEK2	biolink:Gene
NCBIGene:7137	TNNI3	biolink:Gene
NCBIGene:5590	PRKCZ	biolink:Gene
NCBIGene:653509	SFTPA1	biolink:Gene
NCBIGene:6340	SCNN1G	biolink:Gene
NCBIGene:84894	LINGO1	biolink:Gene
NCBIGene:5304	PIP	biolink:Gene
NCBIGene:1111	CHEK1	biolink:Gene
NCBIGene:3897	L1CAM	biolink:Gene
NCBIGene:2185	PTK2B	biolink:Gene
NCBIGene:9177	HTR3B	biolink:Gene
NCBIGene:8808	IL1RL2	biolink:Gene
NCBIGene:93979	CPA5	biolink:Gene
NCBIGene:4318	MMP9	biolink:Gene
NCBIGene:773	CACNA1A	biolink:Gene
NCBIGene:9833	MELK	biolink:Gene
NCBIGene:5610	EIF2AK2	biolink:Gene
NCBIGene:79924	ADM2	biolink:Gene
NCBIGene:126133	ALDH16A1	biolink:Gene
NCBIGene:146183	OTOA	biolink:Gene
NCBIGene:83401	ELOVL3	biolink:Gene
NCBIGene:7443	VRK1	biolink:Gene
NCBIGene:55423	SIRPG	biolink:Gene
NCBIGene:5733	PTGER3	biolink:Gene
NCBIGene:10062	NR1H3	biolink:Gene
NCBIGene:23416	KCNH3	biolink:Gene
NCBIGene:7421	VDR	biolink:Gene
NCBIGene:816	CAMK2B	biolink:Gene
NCBIGene:658	BMPR1B	biolink:Gene
NCBIGene:60495	HPSE2	biolink:Gene
NCBIGene:784	CACNB3	biolink:Gene
NCBIGene:1180	CLCN1	biolink:Gene
NCBIGene:133396	IL31RA	biolink:Gene
NCBIGene:11255	HRH3	biolink:Gene
NCBIGene:943	TNFRSF8	biolink:Gene
NCBIGene:5313	PKLR	biolink:Gene
NCBIGene:2224	FDPS	biolink:Gene
NCBIGene:777	CACNA1E	biolink:Gene
NCBIGene:2222	FDFT1	biolink:Gene
NCBIGene:22866	CNKSR2	biolink:Gene
NCBIGene:344758	GPR149	biolink:Gene
NCBIGene:113791	PIK3IP1	biolink:Gene
NCBIGene:2157	F8	biolink:Gene
NCBIGene:3936	LCP1	biolink:Gene
NCBIGene:3952	LEP	biolink:Gene
NCBIGene:10877	CFHR4	biolink:Gene
NCBIGene:3695	ITGB7	biolink:Gene
NCBIGene:7477	WNT7B	biolink:Gene
NCBIGene:729238	SFTPA2	biolink:Gene
NCBIGene:11174	ADAMTS6	biolink:Gene
NCBIGene:3080	CFHR2	biolink:Gene
NCBIGene:8513	LIPF	biolink:Gene
NCBIGene:57628	DPP10	biolink:Gene
NCBIGene:1271	CNTFR	biolink:Gene
NCBIGene:2588	GALNS	biolink:Gene
NCBIGene:56832	IFNK	biolink:Gene
NCBIGene:6332	SCN7A	biolink:Gene
NCBIGene:2618	GART	biolink:Gene
NCBIGene:5028	P2RY1	biolink:Gene
NCBIGene:114836	SLAMF6	biolink:Gene
NCBIGene:8829	NRP1	biolink:Gene
NCBIGene:270	AMPD1	biolink:Gene
NCBIGene:8492	PRSS12	biolink:Gene
NCBIGene:5027	P2RX7	biolink:Gene
NCBIGene:114792	KLHL32	biolink:Gene
NCBIGene:5646	PRSS3	biolink:Gene
NCBIGene:6695	SPOCK1	biolink:Gene
NCBIGene:248	ALPI	biolink:Gene
NCBIGene:57642	COL20A1	biolink:Gene
NCBIGene:26249	KLHL3	biolink:Gene
NCBIGene:7535	ZAP70	biolink:Gene
NCBIGene:2560	GABRB1	biolink:Gene
NCBIGene:9420	CYP7B1	biolink:Gene
NCBIGene:10400	PEMT	biolink:Gene
NCBIGene:7272	TTK	biolink:Gene
NCBIGene:3373	HYAL1	biolink:Gene
NCBIGene:5024	P2RX3	biolink:Gene
NCBIGene:8692	HYAL2	biolink:Gene
NCBIGene:7425	VGF	biolink:Gene
NCBIGene:10926	DBF4	biolink:Gene
NCBIGene:56996	SLC12A9	biolink:Gene
NCBIGene:57657	HCN3	biolink:Gene
NCBIGene:343450	KCNT2	biolink:Gene
NCBIGene:23398	PPWD1	biolink:Gene
NCBIGene:3004	GZMM	biolink:Gene
NCBIGene:166752	FREM3	biolink:Gene
NCBIGene:2880	GPX5	biolink:Gene
NCBIGene:6195	RPS6KA1	biolink:Gene
NCBIGene:10417	SPON2	biolink:Gene
NCBIGene:6558	SLC12A2	biolink:Gene
NCBIGene:841	CASP8	biolink:Gene
NCBIGene:673	BRAF	biolink:Gene
NCBIGene:2879	GPX4	biolink:Gene
NCBIGene:1357	CPA1	biolink:Gene
NCBIGene:55295	KLHL26	biolink:Gene
NCBIGene:344387	CDKL4	biolink:Gene
NCBIGene:121278	TPH2	biolink:Gene
NCBIGene:7976	FZD3	biolink:Gene
NCBIGene:3174	HNF4G	biolink:Gene
NCBIGene:2531	KDSR	biolink:Gene
NCBIGene:27198	HCAR1	biolink:Gene
NCBIGene:808	CALM3	biolink:Gene
NCBIGene:1454	CSNK1E	biolink:Gene
NCBIGene:554	AVPR2	biolink:Gene
NCBIGene:6866	TAC3	biolink:Gene
NCBIGene:8581	LY6D	biolink:Gene
NCBIGene:146429	SLC22A31	biolink:Gene
NCBIGene:2848	GPR25	biolink:Gene
NCBIGene:25805	BAMBI	biolink:Gene
NCBIGene:685	BTC	biolink:Gene
NCBIGene:1356	CP	biolink:Gene
NCBIGene:238	ALK	biolink:Gene
NCBIGene:2850	GPR27	biolink:Gene
NCBIGene:214	ALCAM	biolink:Gene
NCBIGene:115908	CTHRC1	biolink:Gene
NCBIGene:1141	CHRNB2	biolink:Gene
NCBIGene:7252	TSHB	biolink:Gene
NCBIGene:100288072	SDR42E2	biolink:Gene
NCBIGene:6366	CCL21	biolink:Gene
NCBIGene:50859	SPOCK3	biolink:Gene
NCBIGene:3078	CFHR1	biolink:Gene
NCBIGene:1942	EFNA1	biolink:Gene
NCBIGene:5261	PHKG2	biolink:Gene
NCBIGene:672	BRCA1	biolink:Gene
NCBIGene:7153	TOP2A	biolink:Gene
NCBIGene:3543	IGLL1	biolink:Gene
NCBIGene:55501	CHST12	biolink:Gene
NCBIGene:7079	TIMP4	biolink:Gene
NCBIGene:2064	ERBB2	biolink:Gene
NCBIGene:4125	MAN2B1	biolink:Gene
NCBIGene:9542	NRG2	biolink:Gene
NCBIGene:963	CD53	biolink:Gene
NCBIGene:5156	PDGFRA	biolink:Gene
NCBIGene:1301	COL11A1	biolink:Gene
NCBIGene:10371	SEMA3A	biolink:Gene
NCBIGene:3643	INSR	biolink:Gene
NCBIGene:3091	HIF1A	biolink:Gene
NCBIGene:7157	TP53	biolink:Gene
NCBIGene:2853	GPR31	biolink:Gene
NCBIGene:1066	CES1	biolink:Gene
NCBIGene:10085	EDIL3	biolink:Gene
NCBIGene:2028	ENPEP	biolink:Gene
NCBIGene:223117	SEMA3D	biolink:Gene
NCBIGene:3761	KCNJ4	biolink:Gene
NCBIGene:247	ALOX15B	biolink:Gene
NCBIGene:2882	GPX7	biolink:Gene
NCBIGene:7166	TPH1	biolink:Gene
NCBIGene:1816	DRD5	biolink:Gene
NCBIGene:6590	SLPI	biolink:Gene
NCBIGene:137902	PXDNL	biolink:Gene
NCBIGene:3984	LIMK1	biolink:Gene
NCBIGene:2984	GUCY2C	biolink:Gene
NCBIGene:80341	BPIFB2	biolink:Gene
NCBIGene:313	AOAH	biolink:Gene
NCBIGene:11093	ADAMTS13	biolink:Gene
NCBIGene:25800	SLC39A6	biolink:Gene
NCBIGene:54861	SNRK	biolink:Gene
NCBIGene:830	CAPZA2	biolink:Gene
NCBIGene:5158	PDE6B	biolink:Gene
NCBIGene:2825	CMKLR2	biolink:Gene
NCBIGene:2286	FKBP2	biolink:Gene
NCBIGene:6037	RNASE3	biolink:Gene
NCBIGene:1376	CPT2	biolink:Gene
NCBIGene:4929	NR4A2	biolink:Gene
NCBIGene:2817	GPC1	biolink:Gene
NCBIGene:2912	GRM2	biolink:Gene
NCBIGene:3549	IHH	biolink:Gene
NCBIGene:54361	WNT4	biolink:Gene
NCBIGene:6196	RPS6KA2	biolink:Gene
NCBIGene:187	APLNR	biolink:Gene
NCBIGene:152	ADRA2C	biolink:Gene
NCBIGene:7016	TESK1	biolink:Gene
NCBIGene:11061	CNMD	biolink:Gene
NCBIGene:84262	PSMG3	biolink:Gene
NCBIGene:64100	ELSPBP1	biolink:Gene
NCBIGene:123228	SENP8	biolink:Gene
NCBIGene:5054	SERPINE1	biolink:Gene
NCBIGene:7296	TXNRD1	biolink:Gene
NCBIGene:4669	NAGLU	biolink:Gene
NCBIGene:283	ANG	biolink:Gene
NCBIGene:735	C9	biolink:Gene
NCBIGene:1379	CR1L	biolink:Gene
NCBIGene:2050	EPHB4	biolink:Gene
NCBIGene:1804	DPP6	biolink:Gene
NCBIGene:55872	PBK	biolink:Gene
NCBIGene:6713	SQLE	biolink:Gene
NCBIGene:5583	PRKCH	biolink:Gene
NCBIGene:1134	CHRNA1	biolink:Gene
NCBIGene:50604	IL20	biolink:Gene
NCBIGene:10058	ABCB6	biolink:Gene
NCBIGene:10213	PSMD14	biolink:Gene
NCBIGene:643414	LIPK	biolink:Gene
NCBIGene:2833	CXCR3	biolink:Gene
NCBIGene:5600	MAPK11	biolink:Gene
NCBIGene:83933	HDAC10	biolink:Gene
NCBIGene:23332	CLASP1	biolink:Gene
NCBIGene:6261	RYR1	biolink:Gene
NCBIGene:5068	REG3A	biolink:Gene
NCBIGene:5664	PSEN2	biolink:Gene
NCBIGene:79812	MMRN2	biolink:Gene
NCBIGene:51200	CPA4	biolink:Gene
NCBIGene:100131137	BSPH1	biolink:Gene
NCBIGene:325	APCS	biolink:Gene
NCBIGene:2983	GUCY1B1	biolink:Gene
NCBIGene:2554	GABRA1	biolink:Gene
NCBIGene:5915	RARB	biolink:Gene
NCBIGene:140710	MTCL2	biolink:Gene
NCBIGene:23678	SGK3	biolink:Gene
NCBIGene:993	CDC25A	biolink:Gene
NCBIGene:5793	PTPRG	biolink:Gene
NCBIGene:1756	DMD	biolink:Gene
NCBIGene:3161	HMMR	biolink:Gene
NCBIGene:56884	FSTL5	biolink:Gene
NCBIGene:5376	PMP22	biolink:Gene
NCBIGene:8511	MMP23A	biolink:Gene
NCBIGene:84735	CNDP1	biolink:Gene
NCBIGene:10562	OLFM4	biolink:Gene
NCBIGene:3350	HTR1A	biolink:Gene
NCBIGene:84861	KLHL22	biolink:Gene
NCBIGene:5212	VIT	biolink:Gene
NCBIGene:80274	SCUBE1	biolink:Gene
NCBIGene:120114	FAT3	biolink:Gene
NCBIGene:9622	KLK4	biolink:Gene
NCBIGene:22859	ADGRL1	biolink:Gene
NCBIGene:30814	PLA2G2E	biolink:Gene
NCBIGene:1113	CHGA	biolink:Gene
NCBIGene:9024	BRSK2	biolink:Gene
NCBIGene:283489	CHAMP1	biolink:Gene
NCBIGene:2918	GRM8	biolink:Gene
NCBIGene:262	AMD1	biolink:Gene
NCBIGene:1131	CHRM3	biolink:Gene
NCBIGene:57118	CAMK1D	biolink:Gene
NCBIGene:56287	GKN1	biolink:Gene
NCBIGene:6533	SLC6A6	biolink:Gene
NCBIGene:55600	ITLN1	biolink:Gene
NCBIGene:8549	LGR5	biolink:Gene
NCBIGene:251	ALPG	biolink:Gene
NCBIGene:5607	MAP2K5	biolink:Gene
NCBIGene:81033	KCNH6	biolink:Gene
NCBIGene:2257	FGF12	biolink:Gene
NCBIGene:4583	MUC2	biolink:Gene
NCBIGene:386593	CHKB-CPT1B	biolink:Gene
NCBIGene:64772	ENGASE	biolink:Gene
NCBIGene:5105	PCK1	biolink:Gene
NCBIGene:8973	CHRNA6	biolink:Gene
NCBIGene:4908	NTF3	biolink:Gene
NCBIGene:3780	KCNN1	biolink:Gene
NCBIGene:5732	PTGER2	biolink:Gene
NCBIGene:197259	MLKL	biolink:Gene
NCBIGene:5340	PLG	biolink:Gene
NCBIGene:55799	CACNA2D3	biolink:Gene
NCBIGene:4047	LSS	biolink:Gene
NCBIGene:10290	SPEG	biolink:Gene
NCBIGene:250	ALPP	biolink:Gene
NCBIGene:9132	KCNQ4	biolink:Gene
NCBIGene:7915	ALDH5A1	biolink:Gene
NCBIGene:2686	GGT7	biolink:Gene
NCBIGene:4907	NT5E	biolink:Gene
NCBIGene:5046	PCSK6	biolink:Gene
NCBIGene:3292	HSD17B1	biolink:Gene
NCBIGene:1	A1BG	biolink:Gene
NCBIGene:5281	PIGF	biolink:Gene
NCBIGene:3055	HCK	biolink:Gene
NCBIGene:3177	SLC29A2	biolink:Gene
NCBIGene:3371	TNC	biolink:Gene
NCBIGene:2209	FCGR1A	biolink:Gene
NCBIGene:482	ATP1B2	biolink:Gene
NCBIGene:801	CALM1	biolink:Gene
NCBIGene:5602	MAPK10	biolink:Gene
NCBIGene:4582	MUC1	biolink:Gene
NCBIGene:826	CAPNS1	biolink:Gene
NCBIGene:3760	KCNJ3	biolink:Gene
NCBIGene:340654	LIPM	biolink:Gene
NCBIGene:4917	NTN3	biolink:Gene
NCBIGene:6646	SOAT1	biolink:Gene
NCBIGene:51088	KLHL5	biolink:Gene
NCBIGene:953	ENTPD1	biolink:Gene
NCBIGene:9874	TLK1	biolink:Gene
NCBIGene:1272	CNTN1	biolink:Gene
NCBIGene:10718	NRG3	biolink:Gene
NCBIGene:199699	DAND5	biolink:Gene
NCBIGene:10319	LAMC3	biolink:Gene
NCBIGene:8288	EPX	biolink:Gene
NCBIGene:5593	PRKG2	biolink:Gene
NCBIGene:269	AMHR2	biolink:Gene
NCBIGene:1654	DDX3X	biolink:Gene
NCBIGene:785	CACNB4	biolink:Gene
NCBIGene:134	ADORA1	biolink:Gene
NCBIGene:100533105	C8orf44-SGK3	biolink:Gene
NCBIGene:23225	NUP210	biolink:Gene
NCBIGene:7334	UBE2N	biolink:Gene
NCBIGene:151	ADRA2B	biolink:Gene
NCBIGene:7423	VEGFB	biolink:Gene
NCBIGene:478	ATP1A3	biolink:Gene
NCBIGene:9262	STK17B	biolink:Gene
NCBIGene:117196	MRGPRX4	biolink:Gene
NCBIGene:7479	WNT8B	biolink:Gene
NCBIGene:126961	H3C14	biolink:Gene
NCBIGene:8517	IKBKG	biolink:Gene
NCBIGene:6536	SLC6A9	biolink:Gene
NCBIGene:5266	PI3	biolink:Gene
NCBIGene:6948	TCN2	biolink:Gene
NCBIGene:7299	TYR	biolink:Gene
NCBIGene:6328	SCN3A	biolink:Gene
NCBIGene:4889	NPY5R	biolink:Gene
NCBIGene:2822	GPLD1	biolink:Gene
NCBIGene:51085	MLXIPL	biolink:Gene
NCBIGene:9806	SPOCK2	biolink:Gene
NCBIGene:6783	SULT1E1	biolink:Gene
NCBIGene:221223	CES5A	biolink:Gene
NCBIGene:6327	SCN2B	biolink:Gene
NCBIGene:3026	HABP2	biolink:Gene
NCBIGene:8370	H4C14	biolink:Gene
NCBIGene:27175	TUBG2	biolink:Gene
NCBIGene:2212	FCGR2A	biolink:Gene
NCBIGene:54583	EGLN1	biolink:Gene
NCBIGene:338328	GPIHBP1	biolink:Gene
NCBIGene:2946	GSTM2	biolink:Gene
NCBIGene:146547	PRSS36	biolink:Gene
NCBIGene:6363	CCL19	biolink:Gene
NCBIGene:1896	EDA	biolink:Gene
NCBIGene:91851	CHRDL1	biolink:Gene
NCBIGene:93185	IGSF8	biolink:Gene
NCBIGene:64748	PLPPR2	biolink:Gene
NCBIGene:910	CD1B	biolink:Gene
NCBIGene:4836	NMT1	biolink:Gene
NCBIGene:59272	ACE2	biolink:Gene
NCBIGene:5788	PTPRC	biolink:Gene
NCBIGene:4680	CEACAM6	biolink:Gene
NCBIGene:1902	LPAR1	biolink:Gene
NCBIGene:2752	GLUL	biolink:Gene
NCBIGene:28960	DCPS	biolink:Gene
NCBIGene:7093	TLL2	biolink:Gene
NCBIGene:121504	H4C16	biolink:Gene
NCBIGene:1137	CHRNA4	biolink:Gene
NCBIGene:2630	GBA1LP	biolink:Gene
NCBIGene:120425	JAML	biolink:Gene
NCBIGene:9379	NRXN2	biolink:Gene
NCBIGene:80835	TAS1R1	biolink:Gene
NCBIGene:147111	NOTUM	biolink:Gene
NCBIGene:101060233	OPN1MW3	biolink:Gene
NCBIGene:3786	KCNQ3	biolink:Gene
NCBIGene:6566	SLC16A1	biolink:Gene
NCBIGene:25975	EGFL6	biolink:Gene
NCBIGene:2683	B4GALT1	biolink:Gene
NCBIGene:57582	KCNT1	biolink:Gene
NCBIGene:3688	ITGB1	biolink:Gene
NCBIGene:8372	HYAL3	biolink:Gene
